v8-version,4,5,103,33,0
code-creation,LazyCompile,0,0x1e64ff8bfb40,276,"NativeModule.isInternal node.js:918:39",0x21f7b5facfd8,~
code-creation,LazyCompile,0,0x1e64ff8bfc60,1332,"startsWith native string.js:657:26",0x21f7b5f596e8,~
code-creation,LazyCompile,0,0x1e64ff8c01a0,1608,"max native math.js:38:17",0x21f7b5f5cf80,~
code-creation,Stub,3,0x1e64ff8c0800,120,"LoadConstantStub"
code-creation,Handler,3,0x1e64ff8c0880,189,"startsWith"
code-creation,Stub,11,0x1e64ff8c0940,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
tick,0xd29da8,276909,0,0x22,0,0xb903f0,0x1e64ff87aa04,0x1e64ff87a31f,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Stub,3,0x1e64ff8c09c0,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8c0ae0,216,"http"
code-creation,Function,0,0x1e64ff8c0bc0,2324," http.js:1:11",0x1b4e2510e0d0,~
code-creation,Script,0,0x1e64ff8c14e0,252,"http.js",0x1b4e2510e210,~
code-creation,Function,0,0x1e64ff8c15e0,1340," _http_incoming.js:1:11",0x1b4e2510f2d0,~
code-creation,Script,0,0x1e64ff8c1b20,252,"_http_incoming.js",0x1b4e2510f410,~
tick,0x7f9f786644b4,277985,1,0xdfc3d0,3,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c0e4e,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8c1c20,2716," _http_common.js:1:11",0x1b4e25110788,~
code-creation,Script,0,0x1e64ff8c26c0,252,"_http_common.js",0x1b4e251108c8,~
code-creation,Function,0,0x1e64ff8c27c0,492," internal/freelist.js:1:11",0x1b4e25110e28,~
code-creation,Script,0,0x1e64ff8c29c0,252,"internal/freelist.js",0x1b4e25110f68,~
code-creation,RegExp,5,0x1e64ff8c2ac0,956,"\\bHTTP\\b"
tick,0x901804,279064,0,0x7ffea947a201,2,0xcaa330,0x1e64ff8c25ea,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c0e4e,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8c2e80,308,"exports.FreeList internal/freelist.js:4:28",0x1b4e25110b30,~
code-creation,LazyCompile,0,0x1e64ff8c2fc0,628,"sort native array.js:885:19",0x21f7b5f529a0,~
code-creation,LazyCompile,0,0x1e64ff8c3240,1252,"InnerArraySort native array.js:670:24",0x21f7b5f528f8,~
tick,0x906e50,280148,0,0xc4c69d,2,0xc7a4e0,0x1e64ff8c368c,0x1e64ff8c31cd,0x1e64ff8c0efb,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8c3740,3400,"QuickSort native array.js:710:26",0x1b4e25112dd0,~
code-creation,LazyCompile,0,0x1e64ff8c44a0,628,"InnerArraySort.aC native array.js:672:12",0x1b4e25112bd8,~
code-creation,Stub,12,0x1e64ff8c4720,413,"CompareICStub"
code-creation,Stub,12,0x1e64ff8c48c0,413,"CompareICStub"
code-creation,Stub,12,0x1e64ff8c4a60,414,"CompareICStub"
code-creation,KeyedStoreIC,10,0x1e64ff8c4c00,134,""
code-creation,LazyCompile,0,0x1e64ff8c4ca0,1044,"InsertionSort native array.js:683:30",0x1b4e25112c80,~
tick,0xcdda67,281213,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c0f40,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8c50c0,5980," _http_outgoing.js:1:11",0x1b4e25116708,~
code-creation,Script,0,0x1e64ff8c6820,252,"_http_outgoing.js",0x1b4e25116848,~
tick,0x7f9f785ff88d,282347,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c0f40,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8c6920,972,"fromString buffer.js:105:20",0xd2228484da0,~
code-creation,LazyCompile,0,0x1e64ff8c6d00,2128,"byteLength buffer.js:258:20",0xd2228484f98,~
code-creation,LazyCompile,0,0x1e64ff8c7560,3232,"Buffer.write buffer.js:483:34",0xd2228485c10,~
tick,0xd271c0,283377,0,0xda5db9,2,0xc7a4e0,0x1e64ff8c7713,0x1e64ff8c6bf2,0x1e64ff8b9964,0x1e64ff8c658b,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c0f40,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8c8200,596,"isFinite native v8natives.js:33:24",0x21f7b5f47750,~
code-creation,Handler,3,0x1e64ff8c8460,171,"isFinite"
code-creation,Stub,12,0x1e64ff8c8520,287,"CompareICStub"
code-creation,Handler,3,0x1e64ff8c8640,164,"subarray"
tick,0xc400b9,284456,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c0f9b,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8c8700,3708," _http_server.js:1:11",0x1b4e2511aee0,~
code-creation,Script,0,0x1e64ff8c9580,252,"_http_server.js",0x1b4e2511b020,~
tick,0xcd4541,285531,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c8a57,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c0f9b,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
tick,0x9019a9,286605,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c8a57,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c0f9b,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
tick,0xc3f46f,287674,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c8a57,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c0f9b,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff8c9680,1138,"FastNewContextStub"
tick,0xbfb061,288764,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c8a57,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c0f9b,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8c9b00,10524," net.js:1:11",0x1b4e25121588,~
code-creation,Script,0,0x1e64ff8cc420,252,"net.js",0x1b4e251216c8,~
tick,0xa73336,289827,1,0xde5d00,3,0x925210,0x1e64ff8ca7ce,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c8a57,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c0f9b,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,RegExp,5,0x1e64ff8cc520,980,"\\bNET\\b"
tick,0xbf6e57,290910,1,0xdfc3d0,3,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c103a,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff8cc900,390,"FastNewContextStub"
code-creation,Function,0,0x1e64ff8ccaa0,1508," _http_agent.js:1:11",0x1b4e2512cb38,~
code-creation,Script,0,0x1e64ff8cd0a0,252,"_http_agent.js",0x1b4e2512cc78,~
tick,0x91d74a,291954,0,0x1,0,0xb8ffa0,0x1e64ff8ccdc9,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c103a,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8cd1a0,1676,"Agent _http_agent.js:20:15",0x1b4e2512c558,~
code-creation,Handler,3,0x1e64ff8cd840,192,"domain"
code-creation,StoreIC,9,0x1e64ff8cd900,134,"domain"
code-creation,Handler,3,0x1e64ff8cd9a0,164,"_events"
code-creation,Handler,3,0x1e64ff8cda60,164,"_maxListeners"
code-creation,Handler,3,0x1e64ff8cdb20,161,"undefined"
code-creation,Handler,3,0x1e64ff8cdbe0,192,"_maxListeners"
code-creation,StoreIC,9,0x1e64ff8cdca0,134,"_maxListeners"
code-creation,LazyCompile,0,0x1e64ff8cdd40,672,"exports._extend util.js:737:27",0xd2228497498,~
code-creation,Handler,3,0x1e64ff8cdfe0,145,symbol("nonexistent_symbol" hash 20112bc7)
code-creation,Handler,3,0x1e64ff8ce080,201,"free"
code-creation,Stub,3,0x1e64ff8ce160,212,"StoreFieldStub"
code-creation,StorePolymorphicIC,9,0x1e64ff8ce240,154,"_eventsCount"
tick,0xd1fd2d,293203,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c1112,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff8ce2e0,694,"FastNewContextStub"
code-creation,Function,0,0x1e64ff8ce5a0,3548," _http_client.js:1:11",0x1b4e2512fac8,~
tick,0xbfb039,294137,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8c1112,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Script,0,0x1e64ff8cf380,252,"_http_client.js",0x1b4e2512fc08,~
tick,0xcdd7c8,295177,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8cea6c,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c1112,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8cf480,3836," url.js:1:11",0x1b4e25131990,~
code-creation,Script,0,0x1e64ff8d0380,252,"url.js",0x1b4e25131ad0,~
tick,0xc3f45f,296486,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8cf6a9,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8cea6c,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c1112,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8d0480,5352," punycode.js:2:11",0x1b4e25133518,~
code-creation,Function,0,0x1e64ff8d1980,324," punycode.js:1:11",0x1b4e251336a8,~
code-creation,Script,0,0x1e64ff8d1ae0,252,"punycode.js",0x1b4e251337e8,~
code-creation,Stub,12,0x1e64ff8d1be0,221,"CompareICStub"
code-creation,Stub,12,0x1e64ff8d1cc0,221,"CompareICStub"
tick,0x7f9f78592fc2,297334,0,0x19f4758,0,0x923980,0x1a0ea90,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8cea6c,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c1112,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8d1da0,1656," querystring.js:1:11",0x1b4e25134aa8,~
code-creation,Script,0,0x1e64ff8d2420,252,"querystring.js",0x1b4e25134be8,~
code-creation,LazyCompile,0,0x1e64ff8d2520,1028,"toString native v8natives.js:1026:26",0x21f7b5f4a0a8,~
code-creation,Stub,11,0x1e64ff8d2940,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8d29c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Handler,3,0x1e64ff8d2a40,189,"toString"
tick,0x1e64ff830bd4,298419,0,0x31d1db127071,0,0x1e64ff8d21c6,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8d010a,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8cea6c,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8c1112,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beea5,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Handler,3,0x1e64ff8d2b00,164,"require"
tick,0xc3bd0e,299527,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beed8,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff8d2bc0,646,"FastNewContextStub"
code-creation,Function,0,0x1e64ff8d2e60,2972," child_process.js:1:11",0x1b4e251373d8,~
code-creation,Script,0,0x1e64ff8d3a00,252,"child_process.js",0x1b4e25137518,~
code-creation,RegExp,5,0x1e64ff8d3b00,1144,"\\bCHILD_PROCESS\\b"
tick,0xcdb216,300592,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8d3591,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beed8,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
tick,0x901c1e,301654,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8d3591,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beed8,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff8d3f80,814,"FastNewContextStub"
code-creation,Function,0,0x1e64ff8d42c0,5364," internal/child_process.js:1:11",0x1b4e2513a038,~
code-creation,Script,0,0x1e64ff8d57c0,252,"internal/child_process.js",0x1b4e2513a178,~
tick,0xbe17d4,302907,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8d4709,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8d3591,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beed8,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8d58c0,924," string_decoder.js:1:11",0x1b4e2513ace0,~
code-creation,Script,0,0x1e64ff8d5c60,252,"string_decoder.js",0x1b4e2513ae20,~
tick,0xcd7560,303803,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8d48e1,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8d3591,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beed8,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8d5d60,4100," dgram.js:1:11",0x1b4e2513d490,~
code-creation,Script,0,0x1e64ff8d6d80,252,"dgram.js",0x1b4e2513d5d0,~
tick,0xbe8e30,304945,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8d4fbd,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8d3591,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8a96f2,0x1e64ff8bf72e,0x1e64ff8bf516,0x1e64ff8beed8,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8d6e80,1068," internal/socket_list.js:1:11",0x1b4e25141218,~
code-creation,Script,0,0x1e64ff8d72c0,252,"internal/socket_list.js",0x1b4e25141358,~
code-creation,Stub,11,0x1e64ff8d73c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x1e64ff8d7440,916,"game /home/ubuntu/workspace/master.js:14:14",0x1b4e2510bcb8,~
code-creation,Stub,11,0x1e64ff8d77e0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x1e64ff8d7860,1724,"exports.fork child_process.js:19:24",0x1b4e25136c08,~
code-creation,LazyCompile,0,0x1e64ff8d7f20,244,"isArray native array.js:1194:22",0x21f7b5f53618,~
tick,0xc3f347,305988,0,0x7ffea9479ec0,2,0xc7a4e0,0x1e64ff8d7ec6,0x1e64ff8d75a8,0x1e64ff8bf052,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8d8020,1188,"exports.spawn child_process.js:332:37",0x1b4e25136f50,~
code-creation,Handler,3,0x1e64ff8d84e0,141,"$toUint32"
code-creation,LazyCompile,0,0x1e64ff8d8580,2544,"normalizeSpawnArguments child_process.js:292:33",0x1b4e25136818,~
code-creation,Handler,3,0x1e64ff8d8f80,192,"stdio"
code-creation,KeyedStoreIC,10,0x1e64ff8d9040,153,"stdio"
code-creation,Stub,11,0x1e64ff8d90e0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8d9160,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x1e64ff8d91e0,340,"_convertCustomFds child_process.js:286:27",0x1b4e25136770,~
code-creation,LazyCompile,0,0x1e64ff8d9340,820,"ChildProcess internal/child_process.js:149:22",0x1b4e251389b8,~
code-creation,Handler,3,0x1e64ff8d9680,192,"domain"
code-creation,StorePolymorphicIC,9,0x1e64ff8d9740,154,"domain"
code-creation,Handler,3,0x1e64ff8d97e0,164,"_events"
code-creation,Handler,3,0x1e64ff8d98a0,192,"_events"
code-creation,StoreIC,9,0x1e64ff8d9960,134,"_events"
code-creation,Handler,3,0x1e64ff8d9a00,184,"_eventsCount"
tick,0x7f9f785ff88d,307102,0,0x0,0,0xb8ffa0,0x1e64ff87d5ad,0x1e64ff87d054,0x1e64ff8d942b,0x1e64ff8d817e,0x1e64ff8d7ec6,0x1e64ff8d75a8,0x1e64ff8bf052,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,StoreIC,9,0x1e64ff8d9ac0,134,"_eventsCount"
code-creation,Handler,3,0x1e64ff8d9b60,164,"_maxListeners"
code-creation,Handler,3,0x1e64ff8d9c20,192,"_maxListeners"
code-creation,StoreIC,9,0x1e64ff8d9ce0,134,"_maxListeners"
code-creation,LazyCompile,0,0x1e64ff8d9d80,3148,"ChildProcess.spawn internal/child_process.js:252:40",0x1b4e25139828,~
tick,0xab5361,308172,0,0x0,2,0xc7a4e0,0x1e64ff8d9ebd,0x1e64ff8d846d,0x1e64ff8d7ec6,0x1e64ff8d75a8,0x1e64ff8bf052,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8da9e0,1592,"_validateStdio internal/child_process.js:690:24",0x1b4e25138ef8,~
code-creation,LazyCompile,0,0x1e64ff8db020,660,"reduce native array.js:1154:21",0x21f7b5f53420,~
code-creation,LazyCompile,0,0x1e64ff8db2c0,1860,"InnerArrayReduce native array.js:1129:26",0x21f7b5f53378,~
code-creation,LazyCompile,0,0x1e64ff8dba20,3860," internal/child_process.js:715:32",0x1b4e25144a58,~
code-creation,Stub,12,0x1e64ff8dc940,684,"CompareICStub"
code-creation,StoreIC,9,0x1e64ff8dcc00,134,"fd"
code-creation,Handler,3,0x1e64ff8dcca0,141,"$toPrimitive"
code-creation,Stub,11,0x1e64ff8dcd40,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
tick,0x7f9f785943af,309240,0,0x7ffea9478b40,2,0xc7a4e0,0xe23200,0x1e64ff8da111,0x1e64ff8d846d,0x1e64ff8d7ec6,0x1e64ff8d75a8,0x1e64ff8bf052,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-disable-optimization,"EQUALS","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x1e64ff8dcdc0,3112,"EQUALS native runtime.js:75:23",0x21f7b5f3e828,
tick,0x7f9f788e83bb,310369,1,0xe23200,4,0xcc28a0,0x1e64ff8da111,0x1e64ff8d846d,0x1e64ff8d7ec6,0x1e64ff8d75a8,0x1e64ff8bf052,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8dda00,1028," internal/child_process.js:303:25",0x1b4e251443e0,~
code-creation,Stub,14,0x1e64ff8dde20,224,"ToBooleanStub(Undefined,Bool)"
code-creation,LazyCompile,0,0x1e64ff8ddf00,652,"map native array.js:1022:18",0x21f7b5f53030,~
tick,0xcdef69,311402,0,0x7ffea947a400,2,0xc7a4e0,0x1e64ff8de0ec,0x1e64ff8da949,0x1e64ff8d846d,0x1e64ff8d7ec6,0x1e64ff8d75a8,0x1e64ff8bf052,0x1e64ff8be597,0x1e64ff8b6d45,0x1e64ff8b37f2,0x1e64ff8a98d0,0x1e64ff8a9003,0x1e64ff879be9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff8de1a0,1632,"InnerArrayMap native array.js:1001:23",0x21f7b5f52f88,~
code-creation,LazyCompile,0,0x1e64ff8de800,300," internal/child_process.js:332:34",0x1b4e25144488,~
